idx,main_speaker,title,details,posted,url,num_views
22d57c3c262e51ae68502bb5f7bbb7fd,James Hansen,Why I must speak out about climate change,Top climate scientist James Hansen tells the story of his involvement in the science of and debate over global climate change. In doing so he outlines the overwhelming evidence that change is happening and why that makes him deeply worried about the future.,Posted Mar 2012,https://www.ted.com/talks/james_hansen_why_i_must_speak_out_about_climate_change,
2eab11351c4d9b92c9093d8318dd88be,Andrew Stanton,The clues to a great story,"Filmmaker Andrew Stanton (""Toy Story,"" ""WALL-E"") shares what he knows about storytelling -- starting at the end and working back to the beginning. Contains graphic language ... (Note: this talk is not available for download.)",Posted Mar 2012,https://www.ted.com/talks/andrew_stanton_the_clues_to_a_great_story,
072e783702698a6f2fe107d013909ff4,Bryan Stevenson,We need to talk about an injustice,"In an engaging and personal talk -- with cameo appearances from his grandmother and Rosa Parks -- human rights lawyer Bryan Stevenson shares some hard truths about America's justice system, starting with a massive imbalance along racial lines: a third of the country's black male population has been incarcerated at some point in their lives. These issues, which are wrapped up in America's unexamined history, are rarely talked about with this level of candor, insight and persuasiveness.",Posted Mar 2012,https://www.ted.com/talks/bryan_stevenson_we_need_to_talk_about_an_injustice,
d1d39f2a7a4ace5c758622deaca323cd,Susan Cain,The power of introverts,"In a culture where being social and outgoing are prized above all else, it can be difficult, even shameful, to be an introvert. But, as Susan Cain argues in this passionate talk, introverts bring extraordinary talents and abilities to the world, and should be encouraged and celebrated.",Posted Mar 2012,https://www.ted.com/talks/susan_cain_the_power_of_introverts,
d917cc08db82833f37c97ce580edc776,Vijay Kumar,Robots that fly ... and cooperate,"In his lab at Penn, Vijay Kumar and his team build flying quadrotors, small, agile robots that swarm, sense each other, and form ad hoc teams -- for construction, surveying disasters and far more.",Posted Mar 2012,https://www.ted.com/talks/vijay_kumar_robots_that_fly_and_cooperate,
69f46a022b785b1ce5847629f579608d,Paul Gilding,The Earth is full,"Have we used up all our resources? Have we filled up all the livable space on Earth? Paul Gilding suggests we have, and the possibility of devastating consequences, in a talk that's equal parts terrifying and, oddly, hopeful.",Posted Feb 2012,https://www.ted.com/talks/paul_gilding_the_earth_is_full,
d53fd900abc63c81505930cf8d16998e,Peter Diamandis,Abundance is our future,"Onstage at TED2012, Peter Diamandis makes a case for optimism -- that we'll invent, innovate and create ways to solve the challenges that loom over us. ""I’m not saying we don’t have our set of problems; we surely do. But ultimately, we knock them down.”",Posted Feb 2012,https://www.ted.com/talks/peter_diamandis_abundance_is_our_future,
ac5431a213be3c0b47e07424aecc768c,Daniel Pauly,The ocean's shifting baseline,"The ocean has degraded within our lifetimes, as shown in the decreasing average size of fish. And yet, as Daniel Pauly shows us onstage at Mission Blue, each time the baseline drops, we call it the new ""normal."" At what point do we stop readjusting downward?",Posted Feb 2012,https://www.ted.com/talks/daniel_pauly_the_ocean_s_shifting_baseline,
ecb60d9c8799eb782805ad4caf3319d0,Paul Snelgrove,A census of the ocean,Oceanographer Paul Snelgrove shares the results of a ten-year project with one goal: to take a census of all the life in the oceans. He shares amazing photos of some of the surprising finds of the Census of Marine Life.,Posted Feb 2012,https://www.ted.com/talks/paul_snelgrove_a_census_of_the_ocean,
13318dba3158aa9c210fa65d6b396106,Kevin Allocca,Why videos go viral,"Kevin Allocca is YouTube's Head of Culture &amp; Trends, and he has deep thoughts about silly web video. In this talk from TEDYouth, he shares the 4 reasons a video goes viral.",Posted Feb 2012,https://www.ted.com/talks/kevin_allocca_why_videos_go_viral,
47cd76145a51fe2328e221e0c0833572,Jeffrey Kluger,The sibling bond,"Were you the favorite child, the wild child or the middle child? Jeffrey Kluger explores the profound life-long bond between brothers and sisters, and the influence of birth order, favoritism and sibling rivalry.",Posted Feb 2012,https://www.ted.com/talks/jeffrey_kluger_the_sibling_bond,
e839b3e1dca021059597b6c1482ab01e,Avi Rubin,All your devices can be hacked,"Could someone hack your pacemaker? Avi Rubin shows how hackers are compromising cars, smartphones and medical devices, and warns us about the dangers of an increasingly hack-able world.",Posted Feb 2012,https://www.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked,
b51cf5218345d2d6d54ed4f102c1586d,Tan Le,My immigration story,"In 2010, technologist Tan Le took the TEDGlobal stage to demo a powerful new interface. But now, at TEDxWomen, she tells a very personal story: the story of her family -- mother, grandmother and sister -- fleeing Vietnam and building a new life.",Posted Feb 2012,https://www.ted.com/talks/tan_le_my_immigration_story,
1b637c65cb6e32b44b51e856d59cd103,Shlomo Benartzi,"Saving for tomorrow, tomorrow","It's easy to imagine saving money next week, but how about right now? Generally, we want to spend it. Economist Shlomo Benartzi says this is one of the biggest obstacles to saving enough for retirement, and asks: How do we turn this behavioral challenge into a behavioral solution?",Posted Feb 2012,https://www.ted.com/talks/shlomo_benartzi_saving_for_tomorrow_tomorrow,
721c88008e334305d16dbd037686fad7,Shilo Shiv Suleman,Using tech to enable dreaming,"Has our technology -- our cell phones and iPods and cameras -- stopped us from dreaming? Young artist Shilo Shiv Suleman says no, as she demos ""Khoya,"" her new storybook for iPad, which floats us through a magical world in 7 minutes of pure creativity.",Posted Feb 2012,https://www.ted.com/talks/shilo_shiv_suleman_using_tech_to_enable_dreaming,
d52f45f2e10773ff4f7d88ec6ca42269,Chris Bliss,Comedy is translation,"Every act of communication is, in some way, an act of translation. Writer Chris Bliss talks about the way that great comedy can translate deep truths for a mass audience.",Posted Feb 2012,https://www.ted.com/talks/chris_bliss_comedy_is_translation,
051ca9887a8e83784557edb60a09e2cc,Neil MacGregor,2600 years of history in one object,"A clay cylinder covered in Akkadian cuneiform script, damaged and broken, the Cyrus Cylinder is a powerful symbol of religious tolerance and multi-culturalism. In this enthralling talk Neil MacGregor, Director of the British Museum, traces 2600 years of Middle Eastern history through this single object.",Posted Feb 2012,https://www.ted.com/talks/neil_macgregor_2600_years_of_history_in_one_object,
bfd3b76597f4db55a5bd049999110716,Lucianne Walkowicz,Look up for a change,How often do you see the true beauty of the night sky? TED Fellow Lucianne Walkowicz shows how light pollution is ruining the extraordinary -- and often ignored -- experience of seeing directly into space.,Posted Feb 2012,https://www.ted.com/talks/lucianne_walkowicz_look_up_for_a_change,
abd79882ac334d55e4004b385908103f,Garth Lenz,The true cost of oil,"What does environmental devastation actually look like?  At TEDxVictoria, photographer Garth Lenz shares shocking photos of the Alberta Tar Sands mining project -- and the beautiful (and vital) ecosystems under threat.",Posted Feb 2012,https://www.ted.com/talks/garth_lenz_the_true_cost_of_oil,
f992f742bf8ac427a1c814343cf5179f,Paul Conneally,How mobile phones power disaster relief,"The disastrous earthquake in Haiti taught humanitarian groups an unexpected lesson: the power of mobile devices to coordinate, inform and guide relief efforts. At TEDxRC2, Paul Conneally shows extraordinary examples of social media and other technologies becoming central to humanitarian aid.",Posted Feb 2012,https://www.ted.com/talks/paul_conneally_how_mobile_phones_power_disaster_relief,
c701320fff8608fd805bbdeed05fe0a7,Simon Berrow,How do you save a shark you know nothing about?,"They're the second-largest fish in the world, they're almost extinct, and we know almost nothing about them. In this talk, Simon Berrow describes the fascinating basking shark (""great fish of the sun"" in Irish), and the exceptional -- and wonderfully low-tech -- ways he's learning enough to save them.",Posted Feb 2012,https://www.ted.com/talks/simon_berrow_how_do_you_save_a_shark_you_know_nothing_about,
cb06ff5a5347ac9f059bf9caee1938c7,Lucien Engelen,Crowdsource your health,"You can use your smartphone to find a local ATM, but what if you need a defibrillator? Lucien Engelen shows us online innovations that are changing the way we save lives, including a crowdsourced map of local AEDs.",Posted Feb 2012,https://www.ted.com/talks/lucien_engelen_crowdsource_your_health,
cb96e233aafa7422d5039c22b64ad68d,Inara George,"""Family Tree""","Singer Inara George and guitarist Mike Andrews play the quietly lovely love song ""Family Tree.""",Posted Feb 2012,https://www.ted.com/talks/inara_george_family_tree,
8098adef3e30b297f1641c02d22da5bb,Jenna McCarthy,What you don't know about marriage,"In this funny, casual talk from TEDx, writer Jenna McCarthy shares surprising research on how marriages (especially happy marriages) really work. One tip: Do not try to win an Oscar for best actress.",Posted Feb 2012,https://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage,
49caea016a30e242f821faeb0ed93fe3,Tyrone Hayes + Penelope Jagessar Chaffer,The toxic baby,"Filmmaker Penelope Jagessar Chaffer was curious about the chemicals she was exposed to while pregnant: Could they affect her unborn child? So she asked scientist Tyrone Hayes to brief her on one he studied closely: atrazine, a herbicide used on corn. (Hayes, an expert on amphibians, is a critic of atrazine, which displays a disturbing effect on frog development.) Onstage together at TEDWomen, Hayes and Chaffer tell their story.",Posted Feb 2012,https://www.ted.com/talks/tyrone_hayes_penelope_jagessar_chaffer_the_toxic_baby,
1f77a489d2890f8c58b7fa6821e147db,Keith Nolan,Deaf in the military,"Keith Nolan always wanted to join the United States military. The challenge: he is Deaf, which is an automatic disqualification according to military rules. In this talk, he describes his fight to fight for his country. (In American Sign Language with real-time interpretation by Rita Alexander)",Posted Feb 2012,https://www.ted.com/talks/keith_nolan_deaf_in_the_military,
